"","ES740463","ES740496","ES740562","ES740637","ES740640","ES740691","ES740706","ES740712","ES740724","ES740772","ES740790","ES740871"
"EPS8L2",4.58563520656198,8.22196239811699,4.57702518738186,5.27044205995577,3.64278548879248,6.65549606235729,5.18920790788939,3.35067917124659,5.50540446385486,3.82551129169011,6.62117427004928,5.81519709403597
"EPS8L3",0.0243997640149845,0,0.0244733329677332,0.0147660875573181,0,0.0250912295935175,0,0.0232794747713935,0.0110390147844344,0.0125435419233204,0.0295591732396288,0
"EPSTI1",63.1977475087349,24.1895104157318,23.2089652381783,21.6043814575629,22.1052484539225,21.4916318084584,25.35283423353,16.3726569547146,24.2113169340812,26.9442464263576,16.8129713917139,65.0451148258774
"EPX",0.296418096749158,0.643293814811428,0.516383725275962,0.660889674618548,0.731561371833491,0.721938072517418,0.582260671075846,0.32746232864343,0.607007774709661,0.38497002074926,1.11508964249672,0.666331572596931
"ERAL1",51.1110952269627,51.0578613734346,46.7635900067693,43.1361847652002,40.0425114458014,44.1079453118161,43.050661365559,36.9481898616912,59.2018173977355,40.0507957879512,37.6467543808537,54.7085469303888
"ERAP1",110.540310079044,162.607874138605,61.0865156676852,98.8319386235803,79.9698497143432,73.0440716970907,138.284603013512,51.9582054472863,71.2579172411334,112.419000777945,93.2886223878837,128.795409983545
"ERAP2",94.3796593238288,20.4496180522222,116.399673448827,155.812012872546,27.3439411154721,14.2162258882664,21.0953177581575,107.81693210193,143.710001745695,16.8860356766576,60.6419745527918,127.138180059135
"ERAS",0.0651097309901006,0,0.0326530233034568,0.157610702799064,0.142006130397848,0.100432316151182,0.0357357853969398,0.155300717152984,0.0589142815126298,0.0669438146851648,0.157754789492232,0.083426962972727
"ERBB2",8.05964915029931,6.86633124567566,8.72291618012589,8.03379746104294,5.9206931989873,11.6903371693907,7.32676047635627,5.69759675334447,7.99561156591206,4.09051938948053,5.64622595832045,11.827932243207
"ERBB3",0.201606605078887,0.312858612217478,0.231102262022338,0.383450413582492,0.471117429890112,0.28136277593695,0.658647283753147,0.219828630838887,0.67757090497393,0.429377491033437,0.418691957989229,0.270625474773814
"ERC1",18.7242529614937,11.7080847053076,21.3681055158518,25.111125930782,25.7742574747068,18.4849436763986,18.944572370955,20.2146733910268,17.7225160433483,24.3104447367001,30.4391077812188,17.2200082142834
"ERC2",0.0158398019940443,0.0351151935418076,0,0.0127811019260132,0.0172735238898802,0.0108591243834529,0.00579583375307599,0.00503751143764844,0.0334426911673324,0.0217146603273014,0,0.00902044085581804
"ERCC1",37.770020640289,28.6011947569312,35.3806958015028,34.1940236304611,30.543054237256,39.1768360466708,32.6488994093235,33.2191883208878,39.3809476590737,35.2040410230012,27.4687166955591,38.2434785005308
"ERCC2",12.9558774864961,11.7744935124165,15.9963111176248,12.3777244045297,11.7690222541736,12.2003828182307,11.8105828863472,11.0809975081953,13.7106412015848,12.2862709613703,13.998420161807,12.9266651506831
"ERCC3",19.5201984407674,24.1535375453755,25.2590543849066,21.905053806664,32.9781510189804,18.2584287238196,22.4349490124319,20.0191818389885,25.0317691474624,22.3046811032204,43.1903901957987,25.3240866721196
"ERCC4",6.77922196058214,6.35809481523265,5.85987160393283,6.04626286055809,6.97756917549676,4.76091410903108,6.84760711356066,4.57967983471353,6.3381704298203,5.68742503841163,9.12321047527442,7.98233898673947
"ERCC5",3.59748550819884,3.24799704103944,3.90302386658226,4.33049779396087,5.7814221248891,3.15559769812455,3.61931396459401,2.8716792575529,3.07203021253636,3.8666467098682,8.15478989996684,3.80923206970476
"ERCC6",5.58037502590766,5.46748973710541,6.05823138249291,6.49340929538111,5.93927877548962,4.86703086719052,6.2780488222369,4.54300743520201,4.49267031079418,5.34866495942363,8.15245884899334,4.60939895077424
"ERCC6L",0.898376394126301,1.01312183532969,0.734580272175487,1.45373559662196,0.670875992071189,0.512126205125424,1.05047085185931,0.903711461403443,1.13098060863288,1.07428333186238,2.2713203393191,0.500484957428468
"ERCC8",3.02880688857927,3.65299344136918,2.97182860229357,3.00490373448058,2.44384512331845,4.7252160027492,3.52802499838295,3.40181078706007,3.69768524128248,2.67847081553307,2.95441804070311,3.43717441336638
"EREG",52.5689563030908,4.74060644702061,46.9036074246487,28.3713817750678,69.9909763469359,3.88642416383688,7.36803963740243,139.931893957554,5.83163732258974,122.581536199615,19.528216319267,10.6555201018623
"ERF",59.5864181359168,46.7229466824465,88.1783956695744,61.1419961145438,113.926937645343,47.5575435419544,58.2010994582014,75.9658327431798,43.0439923678444,82.8383835164248,96.9608518422514,53.4936204617328
"ERG",0.346871190171872,0.215809772686141,0.746338206998914,0.311490052241174,0.835849919000604,0.454506345188352,0.288643528553678,0.806011131680323,0.293615662822176,0.776559728448557,0.616771915538857,0.0908028366445002
"ERGIC1",50.923156950841,54.6819100415486,46.3415875684324,46.603067400506,55.6500073795538,66.5914128275971,49.5724008854936,59.4767047771483,53.311802097405,49.1946013068243,43.9820709587167,56.7182733284671
"ERGIC2",15.6177021957447,16.9676036570846,13.9705113893075,11.2535759663212,13.3471564398393,6.4765282854112,16.9918445793553,11.8857721848448,13.2356252489883,14.7251170598946,16.5209217772397,14.4542392332675
"ERGIC3",111.421489814275,136.676589874693,124.262466368866,128.683933344334,118.659410594467,164.843382902072,148.514603870738,127.017309097018,139.573288747194,124.585147031521,128.390123512514,130.845317956462
"ERH",192.924461872539,238.213938838281,163.956521548904,167.771530611522,167.287017370013,224.689830622531,200.64657796328,165.121722414912,218.501795429569,159.52575708313,151.441763145436,201.588325968687
"ERI1",10.9802837747671,13.8980103681039,8.9800470031107,8.80901702417592,8.10357248831038,8.0994996299391,11.5570269103078,8.19954205403595,11.2225059731467,8.02982245991495,8.52719389142012,11.7187823463464
"ERI2",3.39427206764788,2.09468959306717,3.03951302514528,2.18701459751472,1.22471098341972,1.80007212526019,2.1005675423051,2.0172830412591,3.36082405088643,2.0255528936487,0.988096575657788,3.69264774772648
"ERI3",33.1888612723771,43.8013382510575,37.7040297850448,38.8980101908933,37.2559456802992,40.6294938132024,37.7191279022303,31.3889236921171,40.3259054902799,35.5331879216145,39.8377150304658,37.9525380780194
"ERICH1",19.2023353822739,14.322204119353,17.3675079230253,16.2732685462316,16.5008169631008,14.7065688467339,14.4471747075972,14.4823396089985,19.05496621242,15.2116428041018,14.5418530652514,19.7947959447061
"ERLEC1",76.1643434607235,124.905751364321,73.505004079399,79.8054223201573,77.5436610206388,99.3423491254218,104.678566830587,56.7723341096782,114.999881988019,61.3152138712772,72.4436833572931,103.309208982522
"ERLIN1",33.4272818031736,29.7712223645496,32.8943152089737,26.4429539425258,20.2074499828348,19.0803276264681,20.847638913139,23.3716057434478,32.0606760946361,24.1619230727936,16.7958803994744,39.6915107848032
"ERLIN2",21.4717001637481,11.8258565993395,19.6711179192798,17.2196819207658,16.5632530385034,16.1581831696425,13.3092524891729,19.0265457666561,18.9936143538098,18.6067980381803,17.0942465086581,18.3622751869499
"ERMAP",20.3121700870627,11.8961975764807,19.1907298182103,19.6121651860835,13.9260719920568,19.797269663473,12.3328756090738,20.1295522381543,22.0230545032832,14.8378741591488,12.4069384470398,17.2306821147681
"ERMN",2.99095770560301,2.85096014153763,4.13351727173702,6.07279938331408,8.82884956085654,2.11393033045422,2.82334044333121,2.57477460462764,2.47715339640317,2.19371682672423,8.48608628957994,1.98069738135999
"ERMP1",24.0621199459876,36.1201142119882,22.3553661948386,28.8482392540081,23.4977291629995,29.6620825146964,32.5118679412599,19.9133012332869,30.5391401626922,22.0741896390073,23.8994881200459,26.8266377245449
"ERN1",26.6485277039622,21.3715967990564,30.8175140287644,24.6311551646333,31.1299587076189,29.7847330122711,43.2506059466123,21.4985510238016,24.7487568216472,20.7511252427386,42.6094176247486,20.0153627225556
"ERP27",10.0567130710296,11.4228957557438,13.373822442727,17.8888987371678,19.8145080285497,12.1311750572341,12.2797259159537,10.8455501042643,13.4349514887583,13.3839124528576,24.2295850129082,11.6600996240618
"ERP29",349.494077159662,470.03822950725,333.258383667006,348.244479238885,268.630025410468,426.511089587413,393.920895255116,292.89641908699,407.556063095231,352.430026762161,347.956088936904,371.335610278202
"ERP44",105.253441680284,82.8978221363865,91.2085666969456,89.6237051297882,73.0630253835464,89.7371726902318,83.3943978812649,84.8568738807761,101.816217613867,90.5206033430187,57.6839427180282,96.0592187517778
"ERRFI1",6.16136079737035,4.57703482202179,10.4254641562934,4.88968442255192,21.3194221531211,2.5677892441946,10.5963401966916,11.5729321449224,2.38800912788331,12.8785706532551,12.4813237657935,2.16769029180552
"ERV3-1",6.64088818886409,2.52540201336179,3.73248024859802,10.8872563639593,4.72983239431648,5.27583656458818,6.65063794932337,3.3008276158599,2.06916637037689,3.0452510918743,4.66147044773327,2.51562635972142
"ERVFRD-1",0.406488000600175,0.34882901380511,0.631298512980341,0.523732813729286,0.743567803032196,0.229229905725383,0.388630808670707,0.412845473685388,0.320349820385754,0.606684787336111,0.444785605860479,0.212818271232952
"ESAM",12.4496829476792,34.0857315143735,5.60977822099165,7.19135265501686,17.4736719745686,9.44127975128244,8.16459894745644,25.1005635061344,14.6432455505832,8.84226917749721,7.30352000376516,10.9201704135899
"ESCO1",32.0891430427099,36.0851569124807,35.599308376423,38.2561137536612,37.2256173403222,36.1266918243598,37.8060470094917,25.0715714660513,35.6374049513117,28.0993970454958,47.4019934817098,33.6640292538319
"ESCO2",0.48913633268476,0.556640379204253,0.4960623872083,0.335480590426208,0.266704979368285,0.262676723186614,0.346021299883193,0.238524391664716,0.634383397604959,0.16763829058572,0.197521932134893,0.315693471161029
"ESD",70.6341725952132,67.445352995812,69.2548034706676,65.7819906458399,56.016456078591,69.5934064650281,70.0106185307181,65.9452638268269,91.2281802895165,70.2372909324486,67.5322557721388,85.0759720755533
"ESF1",18.993577495545,19.3340324835946,22.3185952604944,23.7231797403848,19.0010803814515,17.1853038107694,27.6978894204112,12.2571863653376,24.1681825780764,17.8334179964587,33.8436265018926,22.1737245915025
"ESM1",0.535752470713863,2.8924170994245,0.268683922434945,0.686590160373189,0.137469530392568,0.324079514474965,2.36969940081468,0.345780623503549,1.41154635443624,0.486038951716771,0.17180445917305,0.619173514940479
"ESPL1",0.668391509691286,0.946206061278954,1.13969157779721,0.751200814494471,1.07771624921323,0.59896167958315,0.309202022955604,0.3416266197811,0.777588946875194,0.358335886833888,0.711401304364957,0.464918699452066
"ESPN",0.183050876323578,0.324643803124146,0.201963082425969,0.50957657712009,0.392585057774576,0.282357540157489,0.73006996440897,0.349292579603575,0.160111763198917,0.332499489236392,0.628313136874719,0.166789923672364
"ESPNL",0.294860712616687,0.762621453718547,0.164305423303357,0.158614980302901,0.169706785588894,0.109494947755994,0.395598387406324,0.132846734336966,0.659597652459465,0.18526852594757,0.22821747858142,0.244879104484213
"ESR1",0.720065904810708,0.32474314043823,0.731536200641075,0.980003048698844,1.16269717740778,0.572038356163445,0.583488363690846,0.489454094692643,0.595621840912639,1.00407918581478,1.60987234089689,0.51741816551748
"ESR2",0.495198659276589,0.688897140415479,0.628839105953495,1.13823809493591,1.24848894058359,0.588653628969649,0.792934862502066,0.416113443445056,0.559070472222882,0.593227449818773,1.28788022988542,0.496743514777884
"ESRP1",0.0348053249149133,0.0694438067482788,0,0.0421265119481396,0,0.0357916739678607,0.1241699423259,0.0332072753969785,0.0393668250312598,0.0268393201645445,0.021082511867526,0
"ESRP2",0.60493452317667,0.989497294555958,0.811744468505689,1.4841497331893,1.11434035886248,0.4119163672708,0.843513290997875,0.522563419085475,0.303274008599848,0.722835805163827,1.16859847290367,0.516746619371509
"ESRRA",57.2334901878012,39.9019164500702,55.896816275583,38.8084208345204,46.0794895718346,39.3870001339325,34.3109059434071,46.7358803074273,48.8292717283495,46.440852038989,34.7009919012693,65.8565253572524
"ESRRB",0.107299299511089,0.123693121210572,0.0430491292051308,0.121211401368488,0.39783867551974,0.0735600381927997,0.0942267690500084,0.0818982129309968,0.0517809840208814,0.0367739420466989,0.0259976168686819,0.109988532296927
"ESRRG",0.00388025884925453,0,0.00389195841240434,0.00469645869344998,0.00423147612304237,0,0.00425939703368208,0.00370210088639477,0.028088294478945,0,0,0.00331459119262908
"ESYT1",245.877640813001,345.264489511724,227.44270923806,264.266394728503,228.929231492153,253.761740950409,310.289760797082,181.305597443565,271.816008785967,228.640791348754,246.422301703994,271.567929677195
"ESYT2",151.920701349933,205.334589298854,161.83762552121,222.495107748073,202.408622022365,266.692219009149,242.330815168995,162.307400661125,177.112859924293,178.959523761987,218.557303659641,180.363863600667
"ESYT3",0.0259284778362167,0.0172442215718143,0.0390099841360674,0.0261520407685387,0.0471256081673789,0.0266632656774635,0.023718280548193,0.020614999434631,0.0156408534659651,0.0444314336464801,0.047116707833522,0.0147657338703427
"ETAA1",6.49021322223055,9.45541467268551,8.60383799906101,9.53772936481323,10.585567517429,8.09764484096327,9.67145515073505,5.45608370003854,9.25044044920047,5.69308035053733,15.7732899617403,7.93809170568289
"ETF1",106.893610248622,64.7304824722047,161.17553174036,94.9543951710708,192.854192268422,78.464143423633,83.418555038427,172.357890908064,76.2154140487005,184.654907249547,104.079800260045,72.2226378730121
"ETFA",63.0511548272041,80.3017315789908,61.9140508056619,52.3413854772891,52.8392805724902,61.830507906455,57.3604442494968,60.3652992735421,63.3126955840018,54.411215653469,44.8846384439714,65.6234921549651
"ETFB",28.745134365102,36.4457047654818,26.5656070292524,28.7532412649416,24.6317951114202,37.2283548464198,29.1094982942665,26.7773914552818,29.1237844157332,28.2120671049186,26.9363085307123,31.7615027041369
"ETFDH",11.3765596787805,10.7873218055591,11.5529056364507,9.51872352589592,11.7164855463919,6.81549389252789,9.24434580636847,10.1155898102706,9.51664300193698,11.9397042463573,13.1187959516198,12.0971881541802
"ETHE1",93.37513464791,110.89444375585,87.2880208218155,94.4493288224062,72.0934311378941,109.958100260697,113.832208919994,104.843748566156,105.709209837478,89.5593509735922,66.191131599176,96.4218580461012
"ETNK1",21.7532462985403,26.8943996325142,17.1326320905006,16.1887852729809,12.916627153819,13.7018996214363,19.0231787064584,15.8282873890784,24.969935235742,17.136021101222,13.0625466710215,23.6137088516407
"ETNK2",2.05844421738778,3.82571824790401,1.30101279244134,4.22064384401751,4.57152440766369,3.59562379463303,5.8604470896115,1.4976109618084,2.7726003403913,2.04878036709187,5.73894656088094,2.07952442448829
"ETS1",711.700339120207,1427.35666373819,637.298720633445,955.333123033744,1105.99155067991,1066.43192564898,1399.09381353939,499.390286591191,1132.3017273474,755.803365070049,1401.34452243665,1092.63380831803
"ETS2",118.418614315504,48.6120600182848,164.023943386543,124.738531724679,139.54693060361,71.38715713696,48.8558950290725,156.851958196205,82.31024120347,162.117151385698,57.0881444206663,75.3460242894375
"ETV1",0.0882350280604276,0.199520037589309,0.0796509629286819,0.122814226525875,0.0769772180586153,0.0408309853182498,0.174341572688471,0.025255143145128,0.079839114727984,0.0226801327443499,0.187062069027386,0.162049898020417
"ETV2",1.20239701400701,2.33348293470488,1.36418929653527,0.954306439345635,1.07477920485825,0.952691368248848,1.25497037434402,1.03435184895619,0.731268043970544,1.39840091703046,0.788022559639462,1.26284076154116
